episode,reward,avg_team_return,success,noise_sigma,ep_avg_critic_loss,ep_avg_actor_loss,buffer_size,steps,collisions,waypoints_visited,greedy_reward,greedy_success,greedy_waypoints_visited
2139,1266.9023181200027,1266.9023181200027,1,0.06318382337973319,0.0020266444655135272,-6.935282786687215,51596,19,0,10,nan,,
2140,1265.5670603513718,1265.5670603513718,1,0.0631332763210294,0.002279754335177131,-7.0537461042404175,51614,18,0,10,nan,,
2141,1264.451066851616,1264.451066851616,1,0.06308276969997258,0.0021246707066893576,-6.914422929286957,51633,19,0,10,nan,,
2142,1269.7570223808289,1269.7570223808289,1,0.0630323034842126,0.002046875306405127,-7.045666396617889,51649,16,0,10,nan,,
2143,1269.6879978775978,1269.6879978775978,1,0.06298187764142522,0.002022593151195906,-6.804193317890167,51665,16,0,10,nan,,
2144,1255.2814116477966,1255.2814116477966,1,0.06293149213931208,0.0020062859694007784,-6.875252962112427,51686,21,0,10,nan,,
2145,1267.9441900849342,1267.9441900849342,1,0.06288114694560062,0.001972288207616657,-7.098279893398285,51704,18,0,10,nan,,
2146,1267.0403221845627,1267.0403221845627,1,0.06283084202804415,0.0018694195823627524,-7.260388493537903,51723,19,0,10,nan,,
2147,1246.1972451806068,1246.1972451806068,1,0.06278057735442172,0.001800017332425341,-7.025750398635864,51743,20,0,10,nan,,
2148,1257.9811158180237,1257.9811158180237,1,0.06273035289253819,0.0018323207962869976,-6.843875924746196,51764,21,0,10,nan,,
2149,1257.9290239810944,1257.9290239810944,1,0.06268016861022416,0.0018377088053966872,-6.943223237991333,51782,18,0,10,nan,,
2150,1256.1003085374832,1256.1003085374832,1,0.06263002447533597,0.0019030011375434698,-6.873569369316101,51802,20,0,10,nan,,
2151,1268.0080366134644,1268.0080366134644,1,0.0625799204557557,0.001977349689695984,-6.879908959070842,51820,18,0,10,nan,,
2152,1261.9615724086761,1261.9615724086761,1,0.0625298565193911,0.0018769726593745872,-6.9370333552360535,51839,19,0,10,nan,,
2153,1258.669206738472,1258.669206738472,1,0.06247983263417558,0.0018335379427298903,-7.138842284679413,51859,20,0,10,nan,,
2154,1260.9720465540886,1260.9720465540886,1,0.06242984876806824,0.0017929562367498876,-6.811226725578308,51879,20,0,10,nan,,
2155,1264.8354407548904,1264.8354407548904,1,0.06237990488905378,0.001917534253152553,-6.849934935569763,51895,16,0,10,nan,,
2156,1268.7890243530273,1268.7890243530273,1,0.06233000096514254,0.0017108854430262,-7.025678932666779,51912,17,0,10,nan,,
2157,1251.0646708011627,1251.0646708011627,1,0.062280136964370424,0.0018617286812514066,-7.071047465006511,51932,20,0,10,nan,,
2158,1267.3523686528206,1267.3523686528206,1,0.06223031285479893,0.0019867208902724087,-6.949656069278717,51948,16,0,10,nan,,
2159,1266.1098291873932,1266.1098291873932,1,0.06218052860451509,0.0018502821389120073,-7.088330805301666,51968,20,0,10,nan,,
2160,1252.6965461969376,1252.6965461969376,1,0.062130784181631475,0.001890371344052255,-6.7809598843256635,51989,21,0,10,nan,,
2161,1261.896127462387,1261.896127462387,1,0.06208107955428617,0.001978745951782912,-6.926388084888458,52011,22,0,10,nan,,
2162,1233.2523661851883,1233.2523661851883,1,0.06203141469064274,0.0020074884523637593,-6.8525785605112715,52034,23,0,10,nan,,
2163,1263.7553775906563,1263.7553775906563,1,0.06198178955889022,0.001872700243256986,-7.094928701718648,52054,20,0,10,nan,,
2164,1250.1445360183716,1250.1445360183716,1,0.06193220412724311,0.0018988990283105522,-6.890935182571411,52075,21,2,10,nan,,
2165,1243.3034018278122,1243.3034018278122,1,0.061882658363941315,0.0018600383967471619,-7.0315085252126055,52098,23,0,10,nan,,
2166,1264.1489506959915,1264.1489506959915,1,0.06183315223725016,0.0018501679248098906,-6.857661604881287,52120,22,0,10,nan,,
2167,1267.07945394516,1267.07945394516,1,0.061783685715460356,0.001850056716648396,-7.08070170879364,52139,19,0,10,nan,,
2168,1264.4498208761215,1264.4498208761215,1,0.061734258766887984,0.0019194239866919816,-6.714399417241414,52158,19,0,10,nan,,
2169,1252.0991653203964,1252.0991653203964,1,0.06168487135987447,0.0016968430660199373,-7.093154966831207,52177,19,2,10,nan,,
2170,1260.192715227604,1260.192715227604,1,0.06163552346278657,0.0020630292361602186,-7.0779662529627485,52198,21,0,10,nan,,
2171,1260.1232563853264,1260.1232563853264,1,0.06158621504401634,0.0018301914678886533,-7.144534170627594,52219,21,0,10,nan,,
2172,1259.1700315475464,1259.1700315475464,1,0.061536946071981125,0.0018868424328199278,-6.9337840874989825,52241,22,0,10,nan,,
2173,1264.6805678009987,1264.6805678009987,1,0.06148771651512354,0.0019000687170773745,-6.963853637377421,52260,19,0,10,nan,,
2174,1246.1776993274689,1246.1776993274689,1,0.06143852634191144,0.0020273352856747806,-7.058499574661255,52280,20,0,10,nan,,
2175,1258.1258748173714,1258.1258748173714,1,0.061389375520837904,0.001973382844880689,-6.8016504645347595,52298,18,0,10,nan,,
2176,1264.3989736437798,1264.3989736437798,1,0.06134026402042123,0.0018322344461921603,-6.990979512532552,52317,19,0,10,nan,,
2177,1265.1122289299965,1265.1122289299965,1,0.06129119180920489,0.0018608984246384352,-6.997871041297913,52338,21,0,10,nan,,
2178,1257.7258669734001,1257.7258669734001,1,0.061242158855757525,0.0017978136136662215,-6.961936990420024,52359,21,0,10,nan,,
2179,1248.3211088776588,1248.3211088776588,1,0.06119316512867292,0.0017635361000429839,-7.061262329419454,52382,23,0,10,nan,,
2180,1263.5634222626686,1263.5634222626686,1,0.06114421059656998,0.0018537049822043628,-7.042464852333069,52402,20,0,10,nan,,
2181,1266.0460425019264,1266.0460425019264,1,0.06109529522809272,0.001733098569093272,-7.151202877362569,52422,20,0,10,nan,,
2182,1261.027000963688,1261.027000963688,1,0.061046418991910247,0.0018495682801585645,-7.070852875709534,52442,20,0,10,nan,,
2183,1266.0112023353577,1266.0112023353577,1,0.060997581856716714,0.001794791896827519,-6.999708851178487,52462,20,0,10,nan,,
2184,1245.0176448822021,1245.0176448822021,1,0.06094878379123134,0.0017996006645262241,-7.114798903465271,52483,21,0,10,nan,,
2185,1251.8971519470215,1251.8971519470215,1,0.06090002476419835,0.0016852831953049947,-6.818201343218486,52505,22,0,10,nan,,
2186,1257.5733573436737,1257.5733573436737,1,0.060851304744386985,0.001781162474071607,-6.962334354718526,52526,21,0,10,nan,,
2187,1261.1238539218903,1261.1238539218903,1,0.060802623700591474,0.0018766371067613363,-7.185824155807495,52546,20,0,10,nan,,
2188,1266.028223991394,1266.028223991394,1,0.060753981601631,0.00182103342958726,-7.138889153798421,52566,20,0,10,nan,,
2189,1262.6083026528358,1262.6083026528358,1,0.060705378416349695,0.001932169304927811,-7.043367147445679,52587,21,0,10,nan,,
2190,1258.440111875534,1258.440111875534,1,0.06065681411361661,0.001954502984881401,-6.960854212443034,52607,20,0,10,nan,,
2191,1262.5644999742508,1262.5644999742508,1,0.06060828866232572,0.0019497605971992016,-6.8307201862335205,52628,21,0,10,nan,,
2192,1266.0701944231987,1266.0701944231987,1,0.060559802031395854,0.001920700230402872,-6.9189594984054565,52648,20,0,10,nan,,
2193,1224.4522936344147,1224.4522936344147,1,0.06051135418977074,0.0020440118503756823,-6.851390878359477,52670,22,0,10,nan,,
2194,1266.056647837162,1266.056647837162,1,0.06046294510641892,0.0018111041048541666,-6.935362875461578,52690,20,0,10,nan,,
2195,1260.0729635953903,1260.0729635953903,1,0.06041457475033378,0.0017241387628018855,-7.213746070861816,52711,21,0,10,nan,,
2196,1258.6895478367805,1258.6895478367805,1,0.06036624309053351,0.0017030557210091501,-6.949898421764374,52731,20,0,10,nan,,
2197,1260.2026798129082,1260.2026798129082,1,0.060317950096061085,0.0018224332355506097,-6.858631769816081,52752,21,0,10,nan,,
2198,1267.921246111393,1267.921246111393,1,0.06026969573598424,0.0018824965300154872,-7.235115110874176,52770,18,0,10,nan,,
2199,1242.841171681881,1242.841171681881,1,0.06022147997939545,0.001854495203588158,-7.018102963765462,52791,21,0,10,nan,,
2200,1264.5050073862076,1264.5050073862076,1,0.06017330279541193,0.0019299744919408113,-6.933731496334076,52810,19,0,10,nan,,
2201,1261.0885862112045,1261.0885862112045,1,0.0601251641531756,0.0021370992239098997,-6.846175193786621,52830,20,0,10,nan,,
2202,1263.1809945702553,1263.1809945702553,1,0.06007706402185306,0.001835152894879381,-6.824018518129985,52853,23,0,10,nan,,
2203,1263.476681113243,1263.476681113243,1,0.060029002370635576,0.0019150816951878369,-6.901495635509491,52873,20,0,10,nan,,
2204,1261.091872036457,1261.091872036457,1,0.05998097916873907,0.0019199807196855546,-7.077266891797383,52893,20,0,10,nan,,
2205,1267.0505727529526,1267.0505727529526,1,0.05993299438540407,0.0020617556932847948,-6.78509646654129,52912,19,0,10,nan,,
2206,1265.6693150997162,1265.6693150997162,1,0.059885047989895746,0.0018857117611332797,-7.149140655994415,52930,18,0,10,nan,,
2207,1267.0646263360977,1267.0646263360977,1,0.059837139951503825,0.001835965784266591,-7.121588349342346,52949,19,0,10,nan,,
2208,1258.900012433529,1258.900012433529,1,0.05978927023954262,0.0018843907164409757,-7.041379034519196,52969,20,0,10,nan,,
2209,1247.7809827923775,1247.7809827923775,1,0.059741438823350985,0.0018390521814581006,-6.799519459406535,52990,21,0,10,nan,,
2210,1263.618467450142,1263.618467450142,1,0.0596936456722923,0.001913769159000367,-6.7561129331588745,53010,20,0,10,nan,,
2211,1258.5845495462418,1258.5845495462418,1,0.059645890755754466,0.001738367642974481,-7.046361247698466,53030,20,0,10,nan,,
2212,1265.1297188401222,1265.1297188401222,1,0.05959817404314986,0.0018824909871909767,-6.895022869110107,53051,21,0,10,nan,,
2213,1262.2743873596191,1262.2743873596191,1,0.05955049550391534,0.0019457916787359864,-7.022731721401215,53067,16,0,10,nan,,
2214,1263.071937084198,1263.071937084198,1,0.05950285510751221,0.0018001578107941895,-7.0816331307093305,53085,18,0,10,nan,,
2215,1256.7352264523506,1256.7352264523506,1,0.059455252823426195,0.0016758548736106604,-6.97805917263031,53107,22,0,10,nan,,
2216,1257.6633026599884,1257.6633026599884,1,0.05940768862116745,0.0017007538796557735,-6.963374892870585,53128,21,0,10,nan,,
2217,1267.849875152111,1267.849875152111,1,0.05936016247027052,0.0017621740480535664,-7.005747854709625,53146,18,0,10,nan,,
2218,1256.8206060528755,1256.8206060528755,1,0.0593126743402943,0.0019289292783165972,-7.096634745597839,53168,22,0,10,nan,,
2219,1267.9521615505219,1267.9521615505219,1,0.059265224200822066,0.0016809031221782789,-6.92863667011261,53186,18,0,10,nan,,
2220,1261.9824454188347,1261.9824454188347,1,0.059217812021461404,0.0017335164884570986,-7.092304587364197,53205,19,0,10,nan,,
2221,1266.231424152851,1266.231424152851,1,0.059170437771844234,0.0018354261002968997,-7.020596861839294,53225,20,0,10,nan,,
2222,1266.059976875782,1266.059976875782,1,0.05912310142162676,0.0018446297850459813,-6.974588394165039,53245,20,0,10,nan,,
2223,1229.1369708180428,1229.1369708180428,1,0.059075802940489454,0.0018276391347171739,-7.01150377591451,53270,25,0,10,nan,,
2224,1260.063082396984,1260.063082396984,1,0.05902854229813706,0.0018072620674502104,-7.081197798252106,53291,21,0,10,nan,,
2225,1262.6146208047867,1262.6146208047867,1,0.05898131946429855,0.0016433389682788402,-7.006200353304545,53312,21,0,10,nan,,
2226,1258.579485476017,1258.579485476017,1,0.05893413440872711,0.001770672539714724,-7.02285369237264,53332,20,0,10,nan,,
2227,1248.359149813652,1248.359149813652,1,0.058886987101200126,0.0017680428631138057,-7.056624114513397,53355,23,0,10,nan,,
2228,1266.967954993248,1266.967954993248,1,0.058839877511519166,0.0016741944127716124,-6.991300066312154,53374,19,0,10,nan,,
2229,1262.194453895092,1262.194453895092,1,0.058792805609509946,0.001647156459512189,-6.993890106678009,53393,19,0,10,nan,,
2230,1265.1048277020454,1265.1048277020454,1,0.058745771365022334,0.00166598666110076,-7.080388863881429,53414,21,0,10,nan,,
2231,1259.9899739027023,1259.9899739027023,1,0.05869877474793032,0.0017252037301659583,-6.937229335308075,53435,21,0,10,nan,,
2232,1262.4899141788483,1262.4899141788483,1,0.058651815728131974,0.0016813663096399978,-7.0314526955286665,53456,21,0,10,nan,,
2233,1262.534682571888,1262.534682571888,1,0.05860489427554947,0.0017450915416702627,-6.909261067708333,53477,21,0,10,nan,,
2234,1258.7481062412262,1258.7481062412262,1,0.05855801036012903,0.0016535610251594336,-7.0386046171188354,53497,20,0,10,nan,,
2235,1257.6008360981941,1257.6008360981941,1,0.058511163951840924,0.0018069637066219003,-6.835006674130757,53518,21,0,10,nan,,
2236,1225.9807710647583,1225.9807710647583,1,0.05846435502067945,0.0017539197142468765,-7.044117887814839,53541,23,0,10,nan,,
2237,1261.1613923311234,1261.1613923311234,1,0.058417583536662904,0.0018031716637779028,-6.808136224746704,53561,20,0,10,nan,,
2238,1252.600469827652,1252.600469827652,1,0.05837084946983357,0.0019017083279322833,-6.950145522753398,53582,21,2,10,nan,,
2239,1263.4608444571495,1263.4608444571495,1,0.058324152790257704,0.002003838197560981,-6.880466341972351,53602,20,0,10,nan,,
2240,1248.783753812313,1248.783753812313,1,0.05827749346802549,0.0017669585591647773,-6.953603903452556,53622,20,0,10,nan,,
2241,1267.9784792661667,1267.9784792661667,1,0.058230871473251074,0.00197252313955687,-6.824046313762665,53640,18,0,10,nan,,
2242,1248.7386240959167,1248.7386240959167,1,0.05818428677607247,0.0019564949441701176,-6.956388711929321,53660,20,0,10,nan,,
2243,1263.718556523323,1263.718556523323,1,0.05813773934665161,0.0017742907744832336,-7.029361665248871,53680,20,0,10,nan,,
2244,1265.6081582307816,1265.6081582307816,1,0.05809122915517429,0.0018366141521255486,-7.027040064334869,53698,18,0,10,nan,,
2245,1263.5531468391418,1263.5531468391418,1,0.05804475617185015,0.0016931334394030273,-6.7793519496917725,53718,20,0,10,nan,,
2246,1267.0178017616272,1267.0178017616272,1,0.057998320366912666,0.0017598170845303685,-6.997183978557587,53737,19,0,10,nan,,
2247,1258.4351451992989,1258.4351451992989,1,0.057951921710619136,0.0018236086529213936,-7.017063061396281,53757,20,0,10,nan,,
2248,1256.0297815799713,1256.0297815799713,1,0.05790556017325064,0.001796873682178557,-7.047041296958923,53777,20,0,10,nan,,
2249,1263.601603627205,1263.601603627205,1,0.057859235725112035,0.0018721593311056494,-7.120907107988994,53797,20,0,10,nan,,
2250,1268.1044362187386,1268.1044362187386,1,0.057812948336531944,0.001719531741400715,-6.898541569709778,53815,18,0,10,1267.9452098608017,1,10
2251,1265.339901804924,1265.339901804924,1,0.05776669797786272,0.0018131703448792298,-6.822355588277181,53836,21,0,10,nan,,
2252,1264.4449900984764,1264.4449900984764,1,0.05772048461948043,0.001789290654414799,-7.045352220535278,53855,19,0,10,nan,,
2253,1266.3131610751152,1266.3131610751152,1,0.05767430823178484,0.0018308105296455323,-7.027824342250824,53872,17,0,10,nan,,
2254,1266.2724000811577,1266.2724000811577,1,0.05762816878519941,0.0017473200394306331,-7.017559051513672,53892,20,0,10,nan,,
2255,1266.095159292221,1266.095159292221,1,0.05758206625017125,0.001825551060028374,-7.054100811481476,53912,20,0,10,nan,,
2256,1260.9765438437462,1260.9765438437462,1,0.057536000597171115,0.002046179020544514,-6.965847134590149,53932,20,0,10,nan,,
2257,1265.632195174694,1265.632195174694,1,0.05748997179669338,0.0018611836931086145,-7.21015465259552,53950,18,0,10,nan,,
2258,1266.9209648370743,1266.9209648370743,1,0.05744397981925602,0.0017675137729384004,-7.071263253688812,53969,19,0,10,nan,,
2259,1261.8754920959473,1261.8754920959473,1,0.05739802463540062,0.0018307828926481307,-6.959438522656758,53988,19,0,10,nan,,
2260,1264.6103866100311,1264.6103866100311,1,0.0573521062156923,0.0016868287420948036,-7.151941657066345,54007,19,0,10,nan,,
2261,1257.92834597826,1257.92834597826,1,0.05730622453071974,0.0017755506501998751,-6.83556741476059,54025,18,2,10,nan,,
2262,1261.9179195165634,1261.9179195165634,1,0.05726037955109516,0.0017682040226645768,-7.06632673740387,54044,19,0,10,nan,,
2263,1243.8037633299828,1243.8037633299828,1,0.057214571247454285,0.0017929548863321542,-6.818460524082184,54064,20,2,10,nan,,
2264,1260.7978845834732,1260.7978845834732,1,0.05716879959045632,0.0019572097080526873,-6.797445833683014,54082,18,0,10,nan,,
2265,1255.160812497139,1255.160812497139,1,0.057123064550783954,0.0017892044445034117,-6.972350796063741,54103,21,0,10,nan,,
2266,1269.6358545422554,1269.6358545422554,1,0.05707736609914332,0.0017119332405854948,-7.1404470801353455,54119,16,0,10,nan,,
2267,1266.8849900364876,1266.8849900364876,1,0.05703170420626401,0.0017398380092345177,-7.153514623641968,54138,19,0,10,nan,,
2268,1262.2343757152557,1262.2343757152557,1,0.056986078842898996,0.001802398641302716,-7.175186097621918,54154,16,0,10,nan,,
2269,1266.8913334608078,1266.8913334608078,1,0.05694048997982468,0.0018227571563329548,-7.045181592305501,54173,19,0,10,nan,,
2270,1263.6447877287865,1263.6447877287865,1,0.05689493758784082,0.0018328651553019882,-7.073016822338104,54193,20,0,10,nan,,
2271,1256.2038293480873,1256.2038293480873,1,0.05684942163777054,0.0018540304736234248,-6.936641573905945,54213,20,0,10,nan,,
2272,1265.6984320878983,1265.6984320878983,1,0.056803942100460324,0.0017144273588201031,-7.012252628803253,54231,18,0,10,nan,,
2273,1261.052295267582,1261.052295267582,1,0.05675849894677996,0.001863333338405937,-7.040088593959808,54251,20,0,10,nan,,
2274,1257.5341345071793,1257.5341345071793,1,0.05671309214762253,0.0016847877074421074,-7.067220211029053,54272,21,0,10,nan,,
2275,1250.2345790863037,1250.2345790863037,1,0.05666772167390443,0.001638589845970273,-7.051901459693909,54293,21,0,10,nan,,
2276,1264.6989041566849,1264.6989041566849,1,0.056622387496565306,0.0017674814851488918,-6.944025456905365,54312,19,0,10,nan,,
2277,1253.581128180027,1253.581128180027,1,0.056577089586568055,0.0017443567921873182,-6.964959104855855,54332,20,0,10,nan,,
2278,1265.3312602639198,1265.3312602639198,1,0.0565318279148988,0.0017546950912219472,-6.965794146060944,54350,18,0,10,nan,,
2279,1263.6218678951263,1263.6218678951263,1,0.056486602452566884,0.0016644488438032567,-6.924572288990021,54370,20,0,10,nan,,
2280,1226.012856900692,1226.012856900692,1,0.05644141317060483,0.0017622278246562928,-7.025227944056193,54390,20,8,10,nan,,
2281,1258.6731793880463,1258.6731793880463,1,0.05639626004006835,0.0016801440040580928,-7.385116338729858,54410,20,0,10,nan,,
2282,1266.8750532865524,1266.8750532865524,1,0.05635114303203629,0.0018774340103846043,-7.001096725463867,54429,19,0,10,nan,,
2283,1263.5669003725052,1263.5669003725052,1,0.05630606211761066,0.001855800801422447,-7.132068753242493,54449,20,0,10,nan,,
